CLASE SINIESTRO,CANTIDAD DE VEHICULOS DAÑADOS,DEPARTAMENTO,ZONA,TIPO DE VÍA,RED VIAL,COORDENADAS LATITUD,COORDENADAS  LONGITUD,CONDICIÓN CLIMÁTICA,ZONIFICACIÓN,CARACTERÍSTICAS DE VÍA,PERFIL LONGITUDINAL VÍA,SUPERFICIE DE CALZADA,¿EXISTE SEÑAL VERTICAL?,¿EXISTE SEÑAL HORIZONTAL?,CAUSA FACTOR PRINCIPAL,AÑO,MES,DIA_SEMANA,ES_FIN_SEMANA,HORA_NUM,FRANJA_HORARIA,REGION_NATURAL,MTC_RVN_LONGITUD_KM,MTC_RVN_N_CARRILES_MEDIANA,MTC_RVN_SUPERFICIE_DOMINANTE,MTC_RVN_ESTADO_DOMINANTE,MTC_RVN_ES_CONCESIONADA,MTC_RVN_CONCESION_PRINCIPAL,MTC_RVN_CORREDOR_LOGISTICO,MTC_RVN_N_TRAMOS,IDH_2019,IDH_ESP_VIDA_2019,IDH_EDUC_SECUND_PCT_2019,IDH_ANIOS_EDUC_2019,IDH_INGRESO_PERCAP_2019,IDH_POBLACION_2019,MTC_DEP_RED_TOTAL_KM,MTC_DEP_NACIONAL_TOTAL_KM,MTC_DEP_DEPARTAMENTAL_TOTAL_KM,MTC_DEP_VECINAL_TOTAL_KM,MTC_DEP_PAV_TOTAL_KM,MTC_DEP_NO_PAV_TOTAL_KM,MTC_DEP_PCT_PAVIMENTADA,CATEGORIA_SEVERIDAD,CATEGORIA_SEVERIDAD_ENC
6,0,14,2,2,4,-12.1622,-76.943612,0,2,7,1,2,2,2,0,2021,1,0,0,9,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.689811994580126,79.88015655965044,73.89553442371854,9.755251380104111,1409.8432274455126,452660.364025696,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
3,2,10,0,4,2,-15.379907203177597,-75.13640471810838,7,4,7,1,7,2,2,2,2021,1,0,0,10,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5563774842369664,77.00938809632027,69.10246351364754,8.476961866273152,914.8835608305218,27932.19700214133,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,LEVE,2
3,2,17,2,4,1,-17.192137,-70.918786,7,0,7,0,2,1,0,2,2021,1,0,0,10,1,0,1529.105,2.0,2,0,1.0,9,21,200.0,0.7019393796398946,77.75173796903684,74.13909206921859,10.843210004831542,1446.2028877191838,64680.35760171306,2949.174,470.28500000000025,903.055,1575.834,866.4460000000004,2082.728,29.37927704503025,LEVE,2
6,1,20,0,4,1,-15.617333238431144,-70.32051956332245,0,4,7,1,2,1,1,2,2021,1,0,0,13,3,2,1504.4250000000002,2.0,2,0,1.0,7,25,241.0,0.3295055776475686,72.2087445727939,72.62976900035994,6.627409791568738,260.5608856829442,4240.3019271948615,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,LEVE,2
6,1,12,0,4,0,-7.692107,-77.663357,0,4,0,0,1,2,2,0,2021,1,0,0,20,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4686292122960986,72.39347765706144,42.14285241633188,6.687776775372348,878.2652317159998,9440.374732334049,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
3,3,13,2,4,1,-6.152203,-79.710059,7,3,7,1,2,1,0,0,2021,1,1,0,11,1,0,1305.18,2.0,2,0,1.0,1,20,163.0,0.4974674218418852,75.93907983080418,58.3357972839862,7.69595447676265,761.2908213145297,28734.96573875803,3459.691,515.0619999999999,689.7280000000001,2254.901,703.3549999999999,2756.336,20.329994788551925,LEVE,2
6,1,17,0,4,0,-16.144516,-70.5461854,7,4,7,1,7,2,2,2,2021,1,1,0,12,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4873313348483032,78.36690571029916,72.34237646190944,7.900640422821254,610.3461810518504,4189.880085653104,2949.174,470.28500000000025,903.055,1575.834,866.4460000000004,2082.728,29.37927704503025,LEVE,2
3,3,14,0,4,1,-11.18428545214436,-77.57624035482478,0,4,7,1,2,2,2,6,2021,1,1,0,19,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.7327345537337897,78.20903814342847,76.31492653513806,13.642917835589472,1405.6698219039215,62016.21841541756,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
1,1,12,0,4,1,-7.879217,-79.130121,0,4,7,1,2,2,2,0,2021,1,2,0,3,0,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5721567587688113,77.67102283812494,66.21373667954742,8.464777379360486,978.4498488219192,15563.077087794432,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
0,1,11,2,4,1,-11.9379866,-75.3100902,0,4,7,0,2,1,1,4,2021,1,2,0,5,0,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.5461790591051493,72.19386023762785,72.7128913820118,9.62011242666309,841.9001076549624,11141.967880085656,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,LEVE,2
6,1,20,0,4,3,-14.362895,-69.605853,5,4,5,0,7,2,2,2,2021,1,2,0,10,1,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2146081196987753,73.91109969634066,52.05922625223997,4.7184311369476415,126.3734004867676,3495.2077087794432,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,LEVE,2
3,3,18,0,4,1,-10.8866919,-76.0892939,2,4,7,1,2,2,2,0,2021,1,2,0,19,2,2,9936.932,2.0,2,0,1.0,9,32,3830.0,0.3809805024475937,74.2650289070001,82.89783498714431,7.452077577745868,324.00556378663055,3505.5546038543894,3677.119863,564.5869999999999,910.845,2201.687863000001,590.8779999999998,3086.2418630000006,16.06904376290656,LEVE,2
10,1,21,0,4,0,-5.986513,-77.189591,0,4,7,1,2,2,2,2,2021,1,3,0,0,0,1,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4373955627788819,76.3317023344811,38.415843335752136,5.060708244370348,846.7805495484145,1935.1820128479656,5645.136,815.0759999999999,965.298,3864.762,1013.406,4631.73,17.95184385283189,LEVE,2
6,1,3,0,4,1,-16.500643,-72.4077,0,4,7,1,2,2,2,0,2021,1,3,0,0,0,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6077843615696785,76.53072135400231,69.81276959706165,8.77367759087771,1135.5159013374655,74658.55888650964,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
10,1,14,2,7,4,-12.252695,-76.898016,0,0,7,0,2,2,2,2,2021,1,3,0,1,0,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6909236767275176,78.41626133969348,70.97436336767564,9.826485374940413,1476.8351947609171,95908.53319057816,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
0,1,14,2,2,4,-12.0436,-76.971412,0,2,7,1,2,2,2,2,2021,1,3,0,6,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.7347309224519117,80.70014842215761,76.47981423089655,10.519505095866096,1571.8150981252256,229834.5310492505,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
3,2,3,2,3,4,-16.354465086246055,-72.18903239920719,0,3,1,0,2,1,1,2,2021,1,3,0,13,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6077843615696785,76.53072135400231,69.81276959706165,8.77367759087771,1135.5159013374655,74658.55888650964,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
2,1,12,0,4,1,-8.099108,-78.982811,0,4,7,1,2,2,2,6,2021,1,3,0,17,3,0,610.6099999999999,2.0,2,0,1.0,8,29,100.0,0.5929579484728337,80.24150924632623,64.75837382721711,8.51830466766158,1043.4182142665843,34739.39614561028,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
3,1,2,2,4,1,-13.614821498578369,-72.86526021208026,7,2,0,1,2,1,1,2,2021,1,3,0,18,2,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.5637193509688488,73.71577199413628,76.58224159394013,9.999560380704398,852.8473776428195,11337.522483940043,8358.971,1282.451,1298.0969999999998,5778.423,1432.683,6926.288,17.139466089785454,LEVE,2
3,2,21,0,4,1,-7.073887318598815,-76.72643989863553,2,4,7,1,2,2,2,2,2021,1,3,0,19,2,1,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.4502918333277692,78.09266300859836,40.01995299410318,6.301912164080189,749.0411697784568,2246.6059957173447,5645.136,815.0759999999999,965.298,3864.762,1013.406,4631.73,17.95184385283189,LEVE,2
6,1,7,0,4,0,-13.819589,-71.832778,5,4,0,0,7,2,2,2,2021,1,3,0,22,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.23017887308586,64.33026988391858,54.138807437158285,4.704967357285113,172.80241457791692,769.5845824411135,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,GRAVE_MORTALIDAD,1
6,1,7,0,4,0,-13.014916,-72.184,5,4,0,0,2,1,0,6,2021,1,4,0,6,1,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3075454831286949,70.5737366485961,59.00493258607295,5.92359781724217,263.0570262180925,5158.758029978587,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,GRAVE_LESIONADOS,0
3,2,12,2,3,4,-8.081327,-79.04702,0,0,1,1,2,2,2,0,2021,1,4,0,8,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5961574154611067,78.8610661942771,67.40352037574897,9.291971962737568,1010.620438228636,197397.5888650964,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
10,1,18,0,4,3,-10.43104458276907,-76.47718197112216,2,4,0,0,7,2,2,6,2021,1,4,0,17,3,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5563774842369664,77.00938809632027,69.10246351364754,8.476961866273152,914.8835608305218,27932.19700214133,3677.119863,564.5869999999999,910.845,2201.687863000001,590.8779999999998,3086.2418630000006,16.06904376290656,LEVE,2
3,2,11,0,4,1,-11.7902744,-75.5797941,7,4,0,1,2,1,1,2,2021,1,5,1,12,3,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.4765075000087706,68.66527765868038,64.67649481717778,7.789269749662899,736.6574933847362,845.6231263383297,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,GRAVE_LESIONADOS,0
0,0,19,2,4,1,-4.106487634262628,-81.0503375330624,7,0,7,1,2,2,2,4,2021,1,5,1,15,3,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5613901522381595,77.47576404946955,66.04340734105507,8.857721851896988,905.3640426988286,14044.605995717344,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,LEVE,2
3,2,5,0,4,1,-6.644675,-78.562526,0,4,0,0,2,1,1,2,2021,1,5,1,16,3,2,9936.932,2.0,2,0,1.0,9,32,3830.0,0.3484871558022944,76.33677469666252,53.28672218475212,4.131981838863427,447.1658531581213,76209.5845824411,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
6,0,14,2,2,4,-11.9575,-77.049211,0,0,7,1,2,2,2,0,2021,1,5,1,18,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.7218926988400113,80.0902077245261,77.9581888264889,10.971588327733102,1458.3206086290393,530000.3426124197,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
0,1,6,2,2,4,-12.064691074671408,-77.11554660204865,0,3,7,1,2,2,2,0,2021,1,5,1,19,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5563774842369664,77.00938809632027,69.10246351364754,8.476961866273152,914.8835608305218,27932.19700214133,51.58600000000001,44.68700000000001,6.899000000000001,0.0,49.838000000000015,1.748,96.61148373589734,LEVE,2
0,1,12,2,2,4,-8.116272,-79.016396,0,0,7,1,2,2,2,0,2021,1,5,1,19,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.7151155191839451,79.57652607829836,77.25576500264712,11.809756866444314,1377.9438475528384,331253.00214132766,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
6,1,0,0,4,1,-6.56383559956039,-77.8300923222641,2,4,0,0,2,2,2,0,2021,1,5,1,21,2,1,2760.8550000000005,1.0,1,3,0.0,9,32,1208.0,0.4461012172208291,69.29510898017024,50.26326274986194,6.624355830342655,752.3181038375416,1003.5032119914348,3903.732,1155.121,585.018,2163.5930000000003,943.591,2960.1410000000005,24.17151074920102,LEVE,2
6,1,5,0,4,1,-6.68536,-78.535275,0,4,7,0,7,2,2,2,2021,1,6,1,4,0,2,9936.932,2.0,2,0,1.0,9,32,3830.0,0.3484871558022944,76.33677469666252,53.28672218475212,4.131981838863427,447.1658531581213,76209.5845824411,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
10,1,14,0,4,1,-11.081563591935444,-77.48472744108078,0,4,7,1,2,2,2,0,2021,1,6,1,5,0,0,198.315,2.0,2,0,0.0,9,1,55.0,0.644332113046051,78.61218205687396,70.04798203155518,8.919818005352203,1280.219555520582,36044.03426124197,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
2,0,6,2,4,1,-12.05437213181773,-77.14261674714892,0,2,7,1,2,2,2,4,2021,1,6,1,8,1,0,139.23,-1.0,2,0,0.0,9,32,69.0,0.5563774842369664,77.00938809632027,69.10246351364754,8.476961866273152,914.8835608305218,27932.19700214133,51.58600000000001,44.68700000000001,6.899000000000001,0.0,49.838000000000015,1.748,96.61148373589734,LEVE,2
6,1,7,0,4,0,-13.234828,-71.491858,2,4,0,0,1,1,0,6,2021,1,6,1,11,1,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2466226927938573,59.50771953912937,42.678907967899015,3.991373779253808,285.51302601039464,12676.173447537472,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,GRAVE_MORTALIDAD,1
5,1,0,2,4,1,-6.022337627219859,-77.95092654049742,0,4,2,1,2,1,1,0,2021,1,6,1,16,3,1,196.9,2.0,2,0,0.0,9,0,40.0,0.515913557019013,64.3844584280216,80.4990892026855,7.398538811139099,950.3463607324894,244.67665952890792,3903.732,1155.121,585.018,2163.5930000000003,943.591,2960.1410000000005,24.17151074920102,LEVE,2
6,1,2,0,4,0,-13.5640123,-72.9789162,4,4,8,1,1,2,2,2,2021,1,6,1,16,3,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6003753883715995,73.99932572301547,78.86545032062752,10.589095367520342,969.9220485372762,57983.6573875803,8358.971,1282.451,1298.0969999999998,5778.423,1432.683,6926.288,17.139466089785454,LEVE,2
3,2,12,0,4,1,-7.16757,-79.440498,0,4,7,1,2,2,2,0,2021,1,6,1,20,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5114727232493018,78.60606800160349,61.153108160372966,6.422343227671115,862.4189512831092,24701.19700214133,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,GRAVE_LESIONADOS,0
3,2,9,0,4,1,-9.267493,-75.989647,2,4,7,1,4,2,2,0,2021,1,6,1,23,2,2,693.175,2.0,2,3,0.0,9,10,249.0,0.4269770991859911,73.17900460022256,55.27872546999557,6.353018592032589,602.5962895990077,10103.443254817988,8209.057,1333.4779999999996,791.9770000000001,6083.602,1059.8589999999997,7149.198,12.910849565303296,LEVE,2
6,1,9,0,4,1,-8.746876,-76.16051,2,4,7,1,1,1,0,2,2021,1,0,0,6,1,2,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.4488980782274319,72.32233236849576,48.83099256769076,6.808038769056246,716.252056011431,32955.28479657388,8209.057,1333.4779999999996,791.9770000000001,6083.602,1059.8589999999997,7149.198,12.910849565303296,GRAVE_MORTALIDAD,1
3,2,7,0,4,1,-13.623972,-71.58057,0,4,0,0,2,2,2,6,2021,1,0,0,8,1,2,3263.58,2.0,2,0,1.0,5,18,566.0,0.2069338210823644,70.18429139615611,51.55366663392733,3.191922704338107,164.0274050481397,17389.845824411135,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,GRAVE_LESIONADOS,0
0,1,3,0,7,4,-15.97882,-73.174736,0,4,2,0,7,2,2,0,2021,1,0,0,10,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5183905111471736,82.843827832221,63.930606651402016,8.692387452544432,674.4214445160325,7967.207708779443,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,GRAVE_LESIONADOS,0
7,1,20,2,7,4,-14.320530785831728,-69.46549582332315,2,4,4,1,4,2,2,5,2021,1,0,0,12,3,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3677334628938986,70.7162173228883,67.35653663762525,5.8791954301434455,400.7331963961917,11267.128479657387,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,GRAVE_LESIONADOS,0
3,2,20,0,4,1,-15.4318244,-70.1419972,0,4,7,1,2,1,1,6,2021,1,0,0,13,3,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.5225679967471315,73.87568641139362,79.22999870887685,8.745562804731529,728.6643223924281,65445.28409703769,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,GRAVE_MORTALIDAD,1
0,1,11,2,4,1,-11.7990963,-75.5462135,0,3,0,1,2,1,1,4,2021,1,1,0,7,1,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.4766174142212529,69.18958836027122,73.16893608420531,7.974870050709661,677.4285416246566,918.3832976445397,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,LEVE,2
3,1,14,2,2,4,-12.017421,-76.946914,0,0,7,1,2,2,2,2,2021,1,1,0,9,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6831952456039544,78.60873873772867,74.49000793376607,10.00420210847705,1376.0472418044385,255143.7301927195,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,GRAVE_LESIONADOS,0
0,1,13,0,4,1,-5.798397,-79.835812,0,4,7,1,2,2,2,0,2021,1,1,0,10,1,0,1305.18,2.0,2,0,1.0,1,20,163.0,0.4703091457296942,74.91176543888524,59.04522375211969,6.365443427676777,742.49897987499,44335.321199143465,3459.691,515.0619999999999,689.7280000000001,2254.901,703.3549999999999,2756.336,20.329994788551925,LEVE,2
6,1,7,0,4,1,-13.185256374970326,-70.42503835104611,0,4,0,0,2,2,2,2,2021,1,1,0,10,1,2,3263.58,2.0,2,0,1.0,5,18,566.0,0.456269323491559,57.22814439496783,65.7020880165366,7.857170607722528,858.4104388154956,2071.82869379015,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,LEVE,2
0,1,3,2,4,1,-15.848355,-74.258278,0,4,2,0,2,2,2,0,2021,1,1,0,20,2,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6553711019743399,83.87583882018131,68.07167228965774,9.68405683927558,1185.2149766329244,9167.179871520344,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
6,2,10,2,4,1,-14.001949,-75.767842,0,4,7,1,2,2,2,2,2021,1,1,0,21,2,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6053164595604621,78.88848309050202,67.63954639531094,9.133324993872453,1064.9426147896202,27932.19700214133,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,LEVE,2
6,1,19,0,4,1,-5.283625,-79.9524199,0,4,7,1,2,1,1,2,2021,1,3,0,14,3,0,722.9000000000002,2.0,1,0,1.0,2,32,123.0,0.4611707659321047,75.10249837094239,58.81051951010394,6.354218749759934,701.659112227466,7773.17130620985,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,GRAVE_LESIONADOS,0
0,1,11,0,4,1,-10.9409313,-76.0498808,0,4,0,1,2,2,2,0,2021,1,3,0,16,3,2,9936.932,2.0,2,0,1.0,9,32,3830.0,0.4515021227868664,71.4196998727447,62.336219650226376,7.581270728582125,617.1133018029116,6161.010706638115,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,LEVE,2
6,1,10,2,4,1,-14.33265468433435,-75.664020917132,0,4,7,1,2,2,2,6,2021,1,3,0,16,3,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6261042306271147,80.48505954362174,76.55712631348362,9.341715591523595,1061.002261282891,31419.372591006424,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,GRAVE_LESIONADOS,0
0,0,19,2,4,1,-4.911118771722453,-80.69726784119618,7,0,7,1,2,1,0,4,2021,1,3,0,17,3,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5657000696312142,79.93504063107561,71.14438533384025,9.31841991972829,829.1233898514824,181599.8115631692,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,LEVE,2
0,0,11,2,4,1,-12.0831302,-75.2030827,0,0,7,1,2,2,2,0,2021,1,3,0,18,2,2,200.335,2.0,1,3,0.0,9,32,113.0,0.5505646674026337,73.4133487878793,75.3445074155263,9.620272300569804,826.4718925707687,91775.8886509636,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,LEVE,2
3,2,8,0,4,0,-12.551354,-74.5466811,7,4,0,0,1,2,2,0,2021,1,4,0,16,3,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2469331295808409,62.27214304802322,54.44494040707029,4.340739472296893,226.4287806477436,6176.04068522484,8511.426,1445.3929999999996,2008.516,5057.516999999999,1879.579,6631.846999999998,22.08300935706896,LEVE,2
3,2,3,2,4,1,-16.3180079,-71.6027605,0,0,7,1,2,1,1,2,2021,1,4,0,21,2,0,1504.4250000000002,2.0,2,0,1.0,7,25,241.0,0.6411767862503931,77.2408324916572,78.204125011303,10.595705083047717,1107.223861768016,193412.3169164882,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
3,2,22,2,2,4,-18.050638,-70.251433,7,3,1,1,2,1,1,2,2021,1,5,1,2,0,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5563774842369664,77.00938809632027,69.10246351364754,8.476961866273152,914.8835608305218,27932.19700214133,2650.572,630.6729999999998,487.3610000000001,1532.5379999999998,1068.7019999999998,1581.87,40.31967439480987,LEVE,2
5,2,11,2,4,1,-11.9108847,-75.3279751,2,3,7,1,2,2,2,0,2021,1,5,1,6,1,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.5590037134540016,69.16521918655411,70.40542075696402,9.967120332016616,954.2603079564228,14877.426124197002,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,LEVE,2
3,2,20,0,4,1,-14.90459240150889,-69.7541340962868,2,4,7,1,2,2,2,2,2021,1,5,1,7,1,2,1762.84,2.0,1,0,0.0,9,32,485.0,0.2560717900569508,66.95706009564688,62.9390284462099,5.652066606220652,178.2470204077377,5624.734475374732,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,LEVE,2
3,2,4,2,4,1,-13.341398,-74.538772,0,4,7,1,2,2,2,2,2021,1,5,1,8,1,2,1679.5849999999998,2.0,2,3,1.0,9,24,315.0,0.1859776092837948,69.85250115366037,39.77024304701982,3.1640035399309645,143.5227500887571,15617.884368308352,12678.733000000004,1805.074000000001,1774.0339999999994,9099.625000000004,2485.375000000001,10193.358000000002,19.602707936195205,LEVE,2
0,1,14,2,2,4,-11.991702,-77.070611,0,0,7,1,2,2,2,2,2021,1,5,1,13,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.758462599563312,80.5192231989937,79.20045639149897,11.33839041452458,1628.5661148492152,363987.54389721627,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
0,0,14,2,4,1,-11.897187,-77.067866,0,0,7,1,2,2,2,0,2021,1,5,1,17,3,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.6632628912836565,79.15155564666024,73.19223743118206,9.629669813837666,1289.452647666346,383699.2119914347,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
10,1,8,0,4,0,-13.968207,-75.049075,0,4,5,0,7,2,2,5,2021,1,5,1,19,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.506606879491172,65.00962574985657,43.19896341870764,7.248449384418683,1215.559779001508,1959.8565310492504,8511.426,1445.3929999999996,2008.516,5057.516999999999,1879.579,6631.846999999998,22.08300935706896,GRAVE_MORTALIDAD,1
0,1,7,0,4,1,-13.258314,-72.250823,0,4,7,1,2,1,1,2,2021,1,5,1,19,2,2,3447.8009999999995,1.0,2,3,0.0,9,12,1109.0,0.4436910265814239,73.23231952981627,68.31759937357421,6.347812015893606,607.5963608103546,11277.284796573877,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,LEVE,2
6,1,3,2,4,1,-16.3944495,-71.5835,0,0,1,1,2,1,1,0,2021,1,5,1,20,2,0,1504.4250000000002,2.0,2,0,1.0,7,25,241.0,0.6411767862503931,77.2408324916572,78.204125011303,10.595705083047717,1107.223861768016,193412.3169164882,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,GRAVE_MORTALIDAD,1
1,1,7,0,4,2,-14.304823,-71.000242,2,4,7,1,2,2,2,6,2021,1,5,1,23,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3688068892893833,76.47283450634272,62.25751908213611,5.9696521090432615,372.1207781777657,9957.021413276232,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,LEVE,2
3,2,10,2,4,1,-14.278243270178807,-75.68278177837077,0,4,7,1,2,2,2,2,2021,1,6,1,2,0,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6261042306271147,80.48505954362174,76.55712631348362,9.341715591523595,1061.002261282891,31419.372591006424,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,LEVE,2
3,2,21,0,4,1,-6.9250035300956325,-76.34251605692607,2,4,2,1,2,2,2,2,2021,1,6,1,8,1,1,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.5348373114087734,74.72209379840524,50.761128211223074,7.730460204225324,1023.3669112145984,8873.344753747322,5645.136,815.0759999999999,965.298,3864.762,1013.406,4631.73,17.95184385283189,GRAVE_LESIONADOS,0
