CLASE SINIESTRO,CANTIDAD DE VEHICULOS DAÑADOS,DEPARTAMENTO,ZONA,TIPO DE VÍA,RED VIAL,COORDENADAS LATITUD,COORDENADAS  LONGITUD,CONDICIÓN CLIMÁTICA,ZONIFICACIÓN,CARACTERÍSTICAS DE VÍA,PERFIL LONGITUDINAL VÍA,SUPERFICIE DE CALZADA,¿EXISTE SEÑAL VERTICAL?,¿EXISTE SEÑAL HORIZONTAL?,CAUSA FACTOR PRINCIPAL,MTC_RVN_LONGITUD_KM,MTC_RVN_N_CARRILES_MEDIANA,MTC_RVN_SUPERFICIE_DOMINANTE,MTC_RVN_ESTADO_DOMINANTE,MTC_RVN_ES_CONCESIONADA,MTC_RVN_CONCESION_PRINCIPAL,MTC_RVN_CORREDOR_LOGISTICO,MTC_RVN_N_TRAMOS,IDH_2019,IDH_ESP_VIDA_2019,IDH_POBLACION_2019,MTC_DEP_RED_TOTAL_KM,MTC_DEP_NACIONAL_TOTAL_KM,MTC_DEP_DEPARTAMENTAL_TOTAL_KM,MTC_DEP_VECINAL_TOTAL_KM,MTC_DEP_PAV_TOTAL_KM,MTC_DEP_NO_PAV_TOTAL_KM,MTC_DEP_PCT_PAVIMENTADA,PER_N_CONDUCTORES,PER_N_CONDUCTORES_FUGADOS,PER_N_PEATONES,PER_EDAD_COND_PROM,PER_EDAD_COND_MIN,PER_EDAD_COND_MAX,PER_ANY_COND_MASCULINO,PER_ANY_LIC_PROBLEMA,PER_ANY_DOSAJE_POS,PER_ANY_DOSAJE_EVALUADO,VEH_TOTAL,VEH_N_FUGADOS,VEH_ANY_FUGADO,VEH_ANY_CARGA,VEH_ANY_PUBLICO,VEH_ANY_PARTICULAR,VEH_ANY_MOTO,VEH_ANY_AUTO,VEH_ANY_CAMION_BUS,VEH_ANY_SOAT_PROBLEMA,VEH_ANY_CITV_PROBLEMA,VEH_ANY_SEGURO_PROBLEMA,MTC_RVN_LONGITUD_KM_ERA_NULO,MTC_RVN_N_CARRILES_MEDIANA_ERA_NULO,MTC_RVN_ES_CONCESIONADA_ERA_NULO,MTC_RVN_N_TRAMOS_ERA_NULO,PER_EDAD_COND_PROM_ERA_NULO,PER_EDAD_COND_MIN_ERA_NULO,PER_EDAD_COND_MAX_ERA_NULO,HORA_NUM,FRANJA_HORARIA,ANIO,MES,DIA_MES,DIA_SEMANA,ES_FIN_SEMANA,ES_QUINCENA,REGION_NATURAL,NIVEL_SEÑALIZACION_ORD,ES_VIA_MULTICARRIL,ES_DEPTO_BAJO_PAVIMENTO,RATIO_CONDUCTORES_FUGADOS,ES_CURVA_Y_PENDIENTE,ES_VIA_NO_PAVIMENTADA,CATEGORIA_SEVERIDAD,CATEGORIA_SEVERIDAD_ENC
3,1,20,0,4,1,-15.294614998551998,-70.36471090032377,0,4,5,0,3,2,2,3,1573.936930607096,2.0,1,0,0.7310065955649023,7,26,306.6343906821638,0.4680018798312044,77.12944635448112,7182.77816463339,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,1,0,0,29.055437342133427,23.57288787539666,34.537986808870194,1.0,0.26899340443509767,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.26899340443509767,0.7310065955649023,0.0,1.0,0.7310065955649023,0,0,0,0,0,0,0,2,0,2022,10,17,3,0,0,2,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,6,0,4,1,-13.526446691711056,-74.51768664614409,1,4,6,1,2,1,0,0,1780.2244443002346,1.797559100637188,1,3,0.7975591006371882,9,25,404.27643661900004,0.3073276616587013,72.26870842410946,3496.6360592741826,8480.562872687642,1412.4068749760245,1864.6981387155706,5203.4578589960465,1789.1089718383569,6691.453900849284,21.082234012001113,1,0,0,34.97559100637188,34.97559100637188,34.97559100637188,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.20244089936281184,0.7975591006371882,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,8,1,2024,6,21,4,0,0,2,1,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
7,2,3,0,4,1,-16.454915074141955,-72.15241445436426,0,4,2,0,2,0,1,1,1795.8074169254064,2.0,2,0,1.0,8,29,345.8249822436168,0.5193317436364846,83.34491948345999,855.2711611376112,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,1,0,0,37.15518097946179,30.827466287534982,42.79325763031216,1.0,0.0,0.0,0.0,2,0,0.0,0.6896380410764262,0.0,0.31036195892357377,0.0,0.31036195892357377,0.6896380410764262,0.0,1.0,0.0,0,0,0,0,0,0,0,11,1,2021,2,19,3,0,1,0,1,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
7,1,3,0,4,1,-16.110347351193987,-71.57993711569645,0,4,3,0,2,1,1,0,1504.4250000000002,2.0,2,0,1.0,7,25,241.0,0.6005060748875158,78.21704200773246,33335.45824411135,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,1,0,0,26.324591416277112,23.365660447245403,29.28352238530882,1.0,0.4552201490818012,0.0,0.0,1,0,0.0,1.0,0.0,0.4552201490818012,0.0,0.4552201490818012,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,2023,5,12,3,0,0,0,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
3,2,19,0,4,1,-5.430617069932462,-80.73867027866565,0,4,7,1,2,1,0,0,6543.555,2.0116205399081006,3,3,1.0,13,32,1201.218889554544,0.5023906036910125,75.17006925044033,4649.212443163093,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,2,0,0,38.054229186237805,28.848932981194693,47.15106701880531,1.0,1.0,0.0,0.011620539908100636,2,0,0.0,0.011620539908100636,1.0,1.0,1.0,0.9883794600918994,0.011620539908100636,0.011620539908100636,0.011620539908100636,0.011620539908100636,0,0,0,0,0,0,0,21,2,2021,7,2,0,0,0,0,1,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,8,0,4,1,-13.438251814405346,-74.95833433411104,0,4,6,0,2,1,0,0,1679.5849999999998,2.0,2,3,1.0,9,24,315.0,0.2997946406100768,72.83003345209801,3327.8779443254816,8511.426,1445.3929999999996,2008.516,5057.516999999999,1879.579,6631.846999999998,22.08300935706896,1,0,0,36.49287178543809,36.49287178543809,36.49287178543809,1.0,0.0,0.0,0.07244688779455888,1,0,0.0,0.0,0.07244688779455888,0.9275531122054411,0.0,0.9275531122054411,0.07244688779455888,0.0,0.0,0.0,0,0,0,0,0,0,0,8,0,2024,7,25,4,0,1,2,1,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,3,0,4,1,-16.285452080620807,-72.32403524521536,4,4,5,1,4,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4745445748026733,78.13201479287098,710.516970061031,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,1,0,0,48.38231313579386,45.9522873614206,50.204832466573805,0.3924935564066848,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.3924935564066848,0.6075064435933152,0.0,0.6075064435933152,0.0,1,1,1,1,0,0,0,13,1,2023,2,17,2,0,0,0,2,0,1,0.0,0,1,GRAVE_MORTALIDAD,2
6,1,12,0,7,1,-7.968143764691357,-77.93790304119086,0,4,3,1,3,2,2,1,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2893566712059886,77.81268028551236,6531.7959768388,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,1,0,0,33.0,33.0,33.0,1.0,0.5200611652828765,0.0,0.0,1,0,0.0,0.5200611652828765,0.0,0.4799388347171235,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,6,0,2022,8,11,3,0,0,0,2,0,1,0.0,0,1,GRAVE_MORTALIDAD,2
4,1,7,0,4,2,-13.51274746660205,-72.1895642219599,0,4,2,0,1,2,2,4,6960.872761160821,2.0,3,2,1.0,12,21,1198.0,0.406728794858359,68.58356214475484,8674.422393084958,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,1,0,0,34.80016438495443,32.40028767367025,37.20004109623861,1.0,0.0,0.6000205481193037,0.6000205481193037,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.3999794518806963,0.0,0.6000205481193037,0.0,0,0,0,0,0,0,0,14,1,2024,5,19,4,0,0,2,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
3,1,20,0,4,1,-4.644044250379121,-80.3136123216673,0,4,7,0,2,1,1,1,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5579854757767471,76.06080196828958,11028.145982327196,1723.8463987592313,248.31062719097903,404.79431392386823,1070.7414576443841,401.3319652978088,1322.5144334614224,25.37152009349336,1,0,0,48.374938680639545,37.0415399399884,59.70833742129069,1.0,0.7083374212906968,0.0,1.0,1,0,0.0,0.7083374212906968,0.0,0.7083374212906968,0.7083374212906968,0.0,1.0,0.0,0.7083374212906968,0.0,0,0,0,0,0,0,0,1,0,2023,4,17,1,0,1,0,2,1,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,6,0,4,1,-12.893428818929253,-74.06974989336038,0,4,7,1,5,2,2,1,6543.555,2.0,4,4,1.0,14,33,1198.0,0.22046111465941037,67.2802310308834,3540.9403062195224,8464.92446344942,1395.6927384892308,1791.8253365601322,5277.406388400058,1743.2676249824074,6721.656838467013,20.575139113830314,1,0,0,34.55985508901234,31.77992754450617,36.64480074739197,0.30501811387345745,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.6949818861265425,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,15,1,2023,6,8,4,0,0,2,2,0,1,0.0,0,1,GRAVE_MORTALIDAD,2
3,1,1,0,4,1,-9.9038321439508,-77.34041803835689,4,4,0,0,2,1,1,1,768.7871884280313,1.8601223971892047,1,3,0.0,9,9,159.26751548670114,0.4742970424932698,71.6999610201809,4084.260856828867,10767.648,1885.0630000000003,1222.721,7659.864000000001,2100.343,8667.305000000002,19.506051832303577,1,0,0,43.528225240756534,39.657674453405114,47.39877602810795,1.0,0.0,0.0,0.8601223971892046,1,0,0.0,0.8601223971892046,0.0,1.0,0.0,1.0,0.8601223971892046,0.0,0.0,0.0,0,0,0,0,0,0,0,11,2,2022,2,8,5,0,0,0,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
3,2,11,0,4,1,-11.841382459349173,-75.4152840053314,5,3,7,0,2,2,2,0,7586.903,2.0,2,0,1.0,9,5,1198.0,0.5726330987450486,70.61744842449473,14276.25874102602,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,2,0,0,24.550372527766626,23.5597019777867,25.54104307774655,1.0,0.2201490111066502,0.2201490111066502,1.0,2,0,0.7798509888933498,0.0,0.0,1.0,0.0,1.0,0.7798509888933498,0.2201490111066502,1.0,0.0,0,0,0,0,0,0,0,14,1,2021,6,3,1,0,0,2,2,0,1,0.3899254944466749,0,0,GRAVE_MORTALIDAD,2
5,1,1,0,4,1,-9.578404615802189,-77.08325019472362,4,4,0,0,6,1,1,2,6547.375047140089,2.0,3,3,1.0,13,32,1214.5606689956132,0.47792242716653766,75.51816282966345,9885.569668048627,10750.00272604165,1869.6185121709264,1243.6008340974404,7636.783379773285,2131.4933806677964,8618.509345373855,19.84117453544552,1,0,0,41.60381174651643,41.60381174651643,41.60381174651643,1.0,0.0,0.0,0.9603811746516429,1,0,0.0,1.0,0.0,0.039618825348357145,0.9603811746516429,0.039618825348357145,0.039618825348357145,0.0,1.0,0.0,0,0,0,0,0,0,0,14,2,2021,4,23,4,0,1,0,2,0,1,0.019809412674178573,0,0,GRAVE_MORTALIDAD,2
4,1,12,0,4,2,-14.358251540908816,-71.60062043186083,0,4,3,0,4,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.32156875995263484,78.3599002631845,11144.232398523052,13179.306115761303,1917.1312489417508,2075.383088513837,9186.791778305715,2915.866944467225,10263.439171294076,22.038996112382222,1,0,0,60.93518400105062,60.15594442193737,61.71442358016388,1.0,1.0,0.0,0.48050694725782894,1,0,0.0,0.0,0.0,1.0,0.5194930527421711,0.0,0.48050694725782894,0.5194930527421711,0.0,0.5194930527421711,1,1,1,1,0,0,0,13,1,2021,8,14,3,0,0,2,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,7,0,4,2,-13.602130114936582,-71.06861576221438,0,4,4,0,1,1,0,5,6543.555,2.0,4,4,1.0,14,33,1198.0,0.21859752662897275,64.73410552119516,4275.828453640104,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,1,0,0,40.530977502145554,40.530977502145554,40.530977502145554,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.10493017841817487,0.8950698215818251,0.0,0.0,0.0,1,1,1,1,0,0,0,21,2,2023,6,12,1,0,0,2,1,0,1,0.0,1,1,GRAVE_MORTALIDAD,2
3,1,9,0,3,1,-8.906092653386027,-78.05598947599307,0,3,7,0,1,1,1,2,6543.555,2.7579549841374726,2,0,1.0,3,30,1407.95353060608,0.5641928370084939,80.84516498093552,27437.935651679276,8793.170818348044,1322.727969902081,1781.585873011516,5688.856975434446,1270.955113214651,7522.2157051333925,14.495579335438842,1,0,0,34.56989711136808,29.643189714474506,39.49660450826165,1.0,0.24204501586252747,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.7579549841374725,1.0,0.0,0.0,0.7579549841374725,0.0,0,0,0,0,0,0,0,14,1,2024,1,21,5,0,0,0,1,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
3,1,2,1,4,1,-13.548724499685799,-73.6418054785787,0,4,0,0,2,1,1,1,7572.987443360091,2.0,2,0,1.0,9,5,1198.0,0.5563774842369664,77.00938809632027,27932.19700214133,8358.971,1282.451,1298.0969999999998,5778.423,1432.683,6926.288,17.139466089785454,1,0,0,45.3999694495036,35.04001222019856,55.75992667880864,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.9866625932671464,1.0,0.9866625932671464,0.013337406732853552,0.9866625932671464,0.0,0.0,0.0,0,0,0,0,0,0,0,20,2,2023,5,22,4,0,1,2,2,0,1,0.0,1,0,GRAVE_MORTALIDAD,2
3,1,7,0,4,1,-13.654901159047853,-71.59386739154372,0,4,0,0,2,1,1,2,3263.58,2.0,2,0,1.0,5,18,566.0,0.4629184740681672,65.5665792285447,7985.920770877943,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,1,0,0,29.001265599844704,17.42495542901513,40.57757577067427,1.0,1.0,0.0,0.8575044570984868,1,0,0.0,0.0,0.8575044570984868,1.0,0.8575044570984868,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,16,3,2024,9,10,2,0,0,2,1,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,4,0,4,2,-12.86771209223386,-73.96790290592949,3,4,0,0,4,2,2,3,6543.555,2.0,4,4,1.0,14,33,1198.0,0.31907856741517787,72.77562914491989,11015.656397253337,12678.733000000004,1805.074000000001,1774.0339999999994,9099.625000000004,2485.375000000001,10193.358000000002,19.602707936195205,1,0,0,42.53001985681338,42.53001985681338,42.53001985681338,1.0,1.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.5011118465486439,0.49888815345135606,0.49888815345135606,0.0,1,1,1,1,0,0,0,9,1,2021,6,14,4,0,0,2,2,0,1,0.0,1,1,GRAVE_MORTALIDAD,2
3,2,7,0,4,1,-15.137665704835193,-71.1160288977443,0,4,0,0,2,1,1,2,568.5409999999999,1.0,2,3,0.0,9,3,93.0,0.3491291336434085,68.34579473193322,1114.627408993576,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,2,0,0,41.24567625829599,28.0,54.491352516591974,1.0,0.0,0.0,0.0,2,0,0.0,0.6181557343181191,0.3818442656818809,0.6181557343181191,0.0,0.6181557343181191,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,0,2022,9,25,4,0,1,2,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
3,1,13,0,4,1,-12.800396093825235,-72.9887117138601,0,4,7,0,2,2,2,0,6309.614456384508,2.0,2,0,0.29753502945589605,9,23,612.8466795367614,0.39990128746332904,73.75494061624485,27667.039756188726,12674.47924246339,1884.2795192487222,1477.0346920079837,9313.165031206683,2101.9374538866196,10572.54178857677,16.326365021592842,1,0,0,37.214789823264624,28.082745206191273,46.34683444033797,0.702464970544104,0.702464970544104,0.0,0.702464970544104,1,0,0.0,0.0,0.0,1.0,0.702464970544104,1.0,0.0,0.0,0.702464970544104,0.0,0,0,0,0,0,0,0,17,1,2021,6,22,4,0,0,2,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
4,1,8,2,3,2,-7.389480258251264,-79.45994932175331,0,3,3,1,2,2,2,1,6543.555,2.5596486834869143,2,1,1.0,6,31,1353.0226853258753,0.6513515648202671,78.6839888967068,176966.3025326886,9974.22211723051,1839.8604970350361,964.7962251353727,7169.565395060104,2150.6143870221877,7823.607730208325,21.79292415829205,1,0,0,41.75262235322519,38.95437893579063,44.55086577065977,1.0,0.5596486834869141,0.4403513165130859,0.4403513165130859,1,0,0.0,0.0,0.0,0.4403513165130859,0.4403513165130859,0.5596486834869141,0.5596486834869141,0.4403513165130859,1.0,1.0,0,0,0,0,0,0,0,4,0,2022,8,25,4,0,1,0,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,5,0,4,2,-6.2556129236294655,-78.56310759605113,0,4,0,0,1,2,2,1,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2918134095753978,77.89945515347743,3305.907274249035,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,1,0,0,0.22472949064122416,0.22472949064122416,0.22472949064122416,1.0,0.0,0.0,1.0,1,0,0.0,0.00977084741918366,0.0,0.9902291525808163,0.0,0.0,1.0,0.0,0.00977084741918366,0.0,1,1,1,1,0,0,0,6,1,2023,2,26,0,0,1,2,2,0,1,0.0,0,1,GRAVE_MORTALIDAD,2
3,1,19,0,4,1,-13.107655225523285,-74.2049815645894,0,4,4,0,2,2,2,2,991.9575484886345,2.0,2,2,0.0,9,25,819.329375806285,0.5405031120925523,75.44829886798767,2301.8493531743384,3341.9917046699456,586.1615220166123,772.5938593396014,1983.2363233137326,746.869048150377,2595.1226565195693,23.985936364739537,1,0,0,39.26461308243992,38.591074390683914,39.93815177419593,1.0,0.0,0.0,1.0,1,0,0.0,0.6735386917560081,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,15,1,2022,12,13,3,0,0,1,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
4,1,20,0,4,1,-15.679749191105829,-70.73701444350259,0,4,3,0,2,2,2,2,1504.4250000000002,2.0,2,0,1.0,7,25,241.0,0.4698599762559323,78.4228993312338,6938.8501070663815,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,1,0,0,33.97546952753697,30.092632202151638,37.85830685292231,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.48228835661528857,0.5177116433847114,0.0,0.0,1.0,0.48228835661528857,1.0,1.0,0,0,0,0,0,0,0,1,0,2022,11,22,2,0,1,2,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,5,0,4,1,-13.624874590724646,-74.06719621325549,0,4,0,0,2,1,0,2,1666.3628492086852,2.0,2,2,1.0,9,23,304.8953525983442,0.19311353371535453,70.17149404504046,16022.523896343404,12763.399401245983,1824.0272431980372,1825.0038624234319,9114.368295624514,2558.187946911844,10205.211454334138,20.014779111775965,1,0,0,52.560667504275834,52.560667504275834,52.560667504275834,1.0,0.0,0.0,0.9121335008551666,1,0,0.0,0.0,0.9121335008551666,0.08786649914483335,0.0,0.08786649914483335,0.9121335008551666,0.0,0.0,0.0,0,0,0,0,0,0,0,6,0,2023,5,14,1,0,0,2,1,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
7,1,14,0,4,1,-10.748997298818118,-76.98393740917336,0,4,6,0,2,1,1,0,943.9107743761087,-1.0,0,0,0.35062693120918076,9,26,319.4470287849599,0.518580605105913,74.03098007509114,1328.80440038562,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,0,35.168181005066245,35.168181005066245,35.168181005066245,1.0,0.6493730687908192,0.0,0.35062693120918076,1,0,0.0,0.0,0.0,1.0,0.0,0.6493730687908192,0.35062693120918076,0.0,0.0,0.0,0,0,0,0,0,0,0,6,1,2021,4,15,3,0,0,0,1,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
5,1,8,0,4,1,-12.875479644499416,-74.81929867903776,0,4,3,0,1,2,2,0,6543.555,2.0332031087913665,3,3,1.0,13,32,1207.1972611352085,0.3697451436207032,72.81282192963646,24732.024780528882,8525.384653342107,1441.7471990453812,2006.107678910036,5077.52977538669,1857.6559833583244,6667.728669983781,21.803049785911362,1,0,0,40.215820207143885,39.86718756483453,40.56445284945323,1.0,0.033203108791366565,0.0,0.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.033203108791366565,0.0,0.0,0.033203108791366565,0,0,0,0,0,0,0,13,2,2022,5,1,5,0,0,1,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
5,1,7,0,4,0,-13.513872202543512,-71.66942082382825,0,3,0,1,1,1,1,2,6625.539717849697,2.0,3,3,1.0,13,30,1198.0,0.27503585756338594,68.00342990982418,7321.5318361967875,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,1,0,0,28.92142150284498,28.685686011379918,29.157156994310043,1.0,0.07857849715502074,0.0,0.9214215028449793,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,15,3,2021,9,12,1,0,0,2,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
3,2,12,1,4,1,-8.105536516351043,-79.09588772778055,0,1,7,1,2,2,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.583006771156836,78.2441938961209,76607.295503212,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,2,0,0,44.59538491430239,33.96923276201596,55.22153706658883,1.0,0.6030767237984039,0.0,0.0,2,0,0.0,1.0,1.0,0.0,0.6030767237984039,0.0,1.0,0.0,0.0,0.6030767237984039,0,0,0,0,0,0,0,18,2,2022,10,20,2,0,1,0,2,1,1,0.0,0,0,GRAVE_MORTALIDAD,2
5,1,12,0,4,1,-7.927549343997109,-78.20078581156193,0,4,7,1,2,2,2,2,9486.577412692623,2.13271575404306,2,0,1.0,7,31,3517.454399228593,0.4128159798383313,73.53001532468463,69305.25426431024,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,1,0,0,45.672842459569395,45.27469519744022,46.07098972169858,1.0,0.0,0.0,0.13271575404306035,1,0,0.0,1.0,0.0,0.13271575404306035,0.0,0.13271575404306035,1.0,0.0,0.13271575404306035,0.0,0,0,0,0,0,0,0,10,1,2022,6,21,4,0,1,0,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
1,2,10,0,4,1,-14.131788863039628,-75.73233793070149,0,2,7,1,2,0,0,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6299850879467958,80.00375850480472,31283.16740498009,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,2,0,0,30.513607031084547,22.432459151738442,38.59475491043065,1.0,0.5675408482615582,0.5675408482615582,1.0,2,0,0.0,0.43245915173844185,0.0,0.5675408482615582,0.5675408482615582,1.0,0.43245915173844185,0.5675408482615582,0.5675408482615582,0.0,0,0,0,0,0,0,0,3,0,2021,9,4,4,0,0,0,0,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,7,0,4,1,-14.05355976256256,-71.49161255768597,0,4,0,0,5,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.21895800868575233,64.01692467098904,5463.304030553901,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,1,0,0,46.62658595674476,46.62658595674476,46.62658595674476,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.31053503086273426,0.0,1,1,1,1,0,0,0,18,2,2021,6,19,4,0,0,2,2,0,1,0.0,0,1,GRAVE_MORTALIDAD,2
5,1,4,0,4,1,-13.204447820001663,-74.22702796797121,0,4,4,0,2,1,0,5,6751.612468657937,2.0,3,3,1.0,13,27,1198.0,0.5305121431560528,73.7668210059112,27605.87794432548,12678.733000000004,1805.074000000001,1774.0339999999994,9099.625000000004,2485.375000000001,10193.358000000002,19.602707936195205,1,0,0,52.81818767238157,52.81818767238157,52.81818767238157,1.0,0.0,0.0,0.8005866991090829,1,0,0.0,0.19941330089091713,0.19941330089091713,0.0,0.0,0.19941330089091713,1.0,0.0,0.8005866991090829,0.0,0,0,0,0,0,0,0,15,3,2022,6,11,3,0,0,2,1,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
3,1,16,0,4,1,-12.659634045308614,-69.32007926367982,6,5,6,2,6,2,2,0,3263.58,2.0,2,0,1.0,5,18,566.0,0.6331639735785386,72.20641129524063,88506.68094218415,2090.391,399.431,340.021,1350.9389999999996,493.824,1596.5669999999996,23.62352306338862,2,0,0,36.135687159835356,23.203906350365063,48.80060097697924,1.0,0.7998497557551899,0.0,0.0,2,0,0.0,0.2001502442448101,0.0,0.7998497557551899,0.7998497557551899,0.7998497557551899,0.2001502442448101,0.0,0.7998497557551899,0.0,0,0,0,0,0,0,0,17,1,2021,6,19,2,0,0,1,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
3,1,11,0,4,1,-11.408826577661893,-75.92818653330998,4,4,0,0,2,1,1,2,9936.932,2.0,2,0,1.0,9,32,3830.0,0.564939677381024,76.29428469806301,1971.6992559690354,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,2,0,0,37.009790987108836,25.019581974217672,49.0,1.0,0.16748258225906976,0.0,0.0,2,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,6,0,2023,4,2,2,0,0,2,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,18,1,4,1,-5.850574025028484,-80.6345081741827,0,2,7,1,2,2,2,5,913.9684000687843,2.0,2,0,1.0,1,21,185.0994088543716,0.5824188098743008,79.32501613541955,98852.99407394689,8825.773927187069,1772.0588427500566,737.5993598038019,6316.1157246332095,2172.716554020889,6653.05737316618,24.605043000491666,1,0,0,29.581728638662398,29.581728638662398,29.581728638662398,1.0,0.0,0.8954321596655997,0.8954321596655997,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10456784033440025,0.0,0,0,0,0,0,0,0,8,1,2021,2,28,4,0,0,0,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
